mapName,id
T3312,Reply With: Proactive Recommendation of Email Attachments
T3313,Stochastic Neurodynamics
T3314,Network coding for reliable downlink transmissions in industrial wireless sensor and actuator networks
T3315,Labeling Complicated Objects: Multi-View Multi-Instance Multi-Label Learning
T3316,A Survey of Spatio-Temporal Database Research
T3317,The investment and business climate in Russia: An international view
T3318,Exploiting internal and external semantics for the clustering of short texts using world knowledge
T3319,Tuning local search for satisfiability testing
T3320,Measuring Improvement in Access to Complete Data in Healthcare Collaborative Database Systems
T3321,Real-Time Pitch Determination of One or More Voices by Nonnegative Matrix Factorization
T3322,A Theoretical Framework on the Ideal Number of Classifiers for Online Ensembles in Data Streams
T3323,The Evolution of User Roles in Online Health Communities - A Social Support Perspective
T3324,A New Thresholding Method Applied to Motion Detection
T3325,Adaptive Optocoupler Degradation Compensation in Isolated Feedback Loops
T3326,Semantic Interpretation of Mobile Phone Records Exploiting Background Knowledge
T3327,Integrating a Spoken Language System with Agents for Operational Information Access
T3328,Jordan Canonical Form with Parameters from Frobenius Form with Parameters
T3329,An empirical study of required dimensionality for large-scale latent semantic indexing applications
T3330,Swapout: Learning an ensemble of deep architectures
T3331,Fuzzy Inference System for Mobility Prediction to Control HELLO Broadcasting in MANET
T3332,Floating-point to Fixed-point Transformation Using Extreme Value Theory
T3333,Hybrid micro-grid control and active power sharing using MIT rule based on speed droop controller
T3334,An iPad Enabled First Year Experience Designed for Digital Natives: Impact on Computer Self Efficacy and Student Success
T3335,Nonparametric Scoring Rules
T3336,Analogical Abduction and Prediction: Their Impact on Deception
T3337,The criterion-related validation of TEM4 based on test-takers' self-assessment
T3338,It Usage Behavior of Medical Personnel: an Empirical Study Based on the Theory of planned Behavior
T3339,Cyber Incivility at the Workplace: What has Supervisor's Sex got to do with It?
T3340,Faciliating Knowledge Flow through the Enterprise
T3341,Boosting Algorithms for Maximizing the Soft Margin
T3342,Customizing the composition of actions, programs, and web ervices with user preferences
T3343,Sharpness, Restart and Acceleration
T3344,Extrapolation Methods to Compute the Hypersingular Integral on Interval
T3345,A Trace Partitioning Approach for Memory Efficiency on a Trace Analysis Environment
T3346,Towards Efficient Query Processing over Heterogeneous RDF Interfaces
T3347,Predicting short-term interests using activity-based search context
T3348,The Benefit in Free Information Disclosure When Selling Information to People
T3349,Keynote 1
T3350,A Fresnel Diffraction Model Based Human Respiration Detection System Using COTS Wi-Fi Devices
T3351,A novel particle swarm optimization based on bacteria quorum sensing mechanism
T3352,Approximate inference in continuous time Gaussian-Jump processes
T3353,Proceedings of the 3rd International Workshop on Linked Science 2013 - Supporting Reproducibility, Scientific Investigations and Experiments (LISC2013) In conjunction with the 12th International Semantic Web Conference 2013 (ISWC 2013), Sydney, Australia, October 21, 2013
T3354,A Feasibility Study of an Approach to Extend Research Footprints
T3355,New approach to wireless video compression with low complexity
T3356,A Knowledge Representation Technique for Systems Dealing with Hardware Configuration
T3357,Use of Bad Training Data for Better Predictions
T3358,Coevolutionary and Coadaptive Systems, Papers from the 2005 AAAI Fall Symposium, Arlington, Virginia, USA, November 4-6, 2005
T3359,Search result presentation based on faceted clustering
T3360,Analog Implementation of Shunting Neural Networks
T3361,Parallel Support Vector Machines: The Cascade SVM
T3362,Proceedings of the Twenty-Seventh AAAI Conference on Artificial Intelligence, July 14-18, 2013, Bellevue, Washington, USA
T3363,An Empirical Evaluation of Knowledge Compilation
T3364,Justified representation in approval-based committee voting
T3365,Third workshop on exploiting semantic annotations in information retrieval (ESAIR): CIKM 2010 workshop
T3366,Application of Data Warehouse and OLAP Technology in Students' Teaching Evaluation
T3367,Bootstrapping Probabilistic Models of Qualitative Spatial Relations for Active Visual Object Search
T3368,Efficient Processing of Location-Aware Group Preference Queries
T3369,Evolving Complete Cognitive Architectures: The Role of Neural Competition and Diffusive Emotional Control for Learning and Emergent Cognitive Capabilities
T3370,The impact of training approaches on experimental setup and design of wearable vibrotactiles for hunting dogs
T3371,The SIS Epidemic Model with Impulsive Effects
T3372,Learning Methods to Generate Good Plans: Integrating HTN Learning and Reinforcement Learning
T3373,Neural Network Ensembles, Cross Validation, and Active Learning
T3374,Information retrieval challenges in computational advertising
T3375,Coordinating a Multi-Agent Team using a Multiple Perspective Interface Paradigm
T3376,A Semantic, Task-Centered Collaborative Framework for Science
T3377,Probabilistic model for discovering topic based communities in social networks
T3378,D2P-Apriori: A deep parallel frequent itemset mining algorithm with dynamic queue
T3379,Government, E-Government and Modernity 'The times they are a-changin'; and even the changes are a-changin
T3380,Application of Parallel Distributed Implementation to Multiobjective Fuzzy Genetics-Based Machine Learning
T3381,Exploring the Dynamics of Linked Data
T3382,REACTIVE: A Rule-based Framework to Process Reactivity
T3383,Resolving Perceptual Aliasing In The Presence Of Noisy Sensors
T3384,Deep Representation-Decoupling Neural Networks for Monaural Music Mixture Separation
T3385,Architecture for Harmonizing Manual and Automatic Flight Controls
T3386,Intentions in Intelligent Systems, Papers from the 2007 AAAI Spring Symposium, Technical Report SS-07-03, Stanford, California, USA, March 26-28, 2007
T3387,Design and fabrication of a smart electronic guide for museums
T3388,A Minimal Neural Network Ensemble Construction Method: A Constructive Approach
T3389,Cartesian Genetic Programming with Crossover for Designing Combinational Logic Circuits
T3390,Online in-Store Referrals for Products with Vertical differentiation
T3391,WYSIWYQ - What You See Is What You Query
T3392,A Methodology for Modeling and Representing Expert Knowledge that Supports Teaching-Based Intelligent Agent Development
T3393,Combining Experts' Causal Judgments
T3394,Theoretical Concerns for the Integration of Repair.
T3395,Collinearity Models in the Eigenvalue Problem
T3396,Processing XPath queries with XML summaries
T3397,An Intelligent SPARQL Query Builder for Exploration of Various Life-science Databases
T3398,Fast Retrieval of Cursive Handwriting
T3399,Fuzzy cognitive maps applied to synthetic aperture radar image classifications
T3400,Artificial Intelligence for the Internet of Everything
T3401,Comparing Minimax and Product in a Variety of Games
T3402,A Framework for Assessing Payment Security Mechanisms and Security Information on e-Commerce Web Sites
T3403,A Support-Based Algorithm for the Bi-Objective Pareto Constraint
T3404,Improving search engines using human computation games
T3405,Model-based software development for automatic train protection system
T3406,The EvoGen Benchmark Suite for Evolving RDF Data
T3407,A 5-Parameter Bundle Adjustment Method for Image Mosaic
T3408,VLSI Model of Primate Visual Smooth Pursuit
T3409,Risk Factors Associated with Methamphetamine Production: A Spatial Predictive Modeling Approach
T3410,Effort Estimation for Embedded Software Development Projects by Combining Machine Learning with Classification
T3411,Robots that Learn to Communicate: A Developmental Approach to Personally and Physically Situated Human-Robot Conversations
T3412,Personalized Recommendation of Mobile Tourism: a Multidimensional User Model
T3413,Covariance Selection in the Linear Mixed Effect Mode
T3414,Representation Change in The Marchitecture
T3415,Goal Recognition Design with Non-Observable Actions
T3416,Distributed Knowledge Representation on the Social Semantic Desktop: Named Graphs, Views and Roles in NRL
T3417,Information Extraction from Case Low and Retrieval of Prior Cases by Partial Parsing and Query Generation
T3418,Exploiting Auditory Fovea in Humanoid-Human Interaction
T3419,Analysis of Facebook Comments in Response to Counter Rumors
T3420,A fast filtering scheme for large database cleansing
T3421,Knowledge Forgetting in Circumscription: A Preliminary Report
T3422,The human kernel
T3423,Human Natural Instruction of a Simulated Electronic Student
T3424,3D Facial Expression Recognition Based on Histograms of Surface Differential Quantities
T3425,Towards Effective Extraction and Linking of Software Mentions from User-Generated Support Tickets
T3426,Multi-Variable Agents Decomposition for DCOPs
T3427,Monocular 3D facial information retrieval for automated facial expression analysis
T3428,Intelligent Information System for Interpretation of Dermatoglyphic Patterns of Down's Syndrome in Infants
T3429,Performance of interference aware receivers in the downlink of LTE
T3430,On Fast Randomly Generation of Population of Minimal Phase and Stable Biquad Sections for Evolutionary Digital Filters Design Methods
T3431,NEH Project: Computer Simulations in the Humanities
T3432,Improving Relevance Prediction for Focused Web Crawlers
T3433,Supporting Exploratory Search Through Interaction Modeling
T3434,Discrete-Time Uncertain LQ Optimal Control with Indefinite Control Weight Costs
T3435,Distribution of Linux Log Files Described by Predicate Linear Logic Formula
T3436,Improved Factoring Attacks on Multi-prime RSA with Small Prime Difference
T3437,Direct Memory Access Using Two Cues
T3438,Approximating MAP by Compensating for Structural Relaxations
T3439,Semantic Data Layers in Air Quality Monitoring for Smarter Cities
T3440,EnerQuery: Energy-Aware Query Processing
T3441,A Design for an Online RSS Reader Based On AJAX
T3442,Spectro-Temporal Receptive Fields of Subthreshold Responses in Auditory Cortex
T3443,TacTex-05: A Champion Supply Chain Management Agent
T3444,Extending Dynamic Backtracking to Solve Weighted Conditional CSPs
T3445,Meta-Analysis for Retrieval Experiments Involving Multiple Test Collections
T3446,Boosting versus Covering
T3447,HealthFinland: Finnish health information on the semantic web
